bloc,metric,permutation,gap
EU,rpa_jaccard,1909,0.008108758801134264
EU,rpa_jaccard,1910,-0.03833868245007868
EU,rpa_jaccard,1911,-0.029990840450665718
EU,rpa_jaccard,1912,-0.014595706922763768
EU,rpa_jaccard,1913,-0.03788449467982166
EU,rpa_jaccard,1914,0.0035963774332056497
EU,rpa_jaccard,1915,-0.0015510857352446505
EU,rpa_jaccard,1916,0.005505462508282599
EU,rpa_jaccard,1917,0.0295890987358097
EU,rpa_jaccard,1918,0.02792221303068837
EU,rpa_jaccard,1919,-0.037753420587074454
EU,rpa_jaccard,1920,-0.01620584749998466
EU,rpa_jaccard,1921,-0.003892281806259168
EU,rpa_jaccard,1922,-0.0072540280948033
EU,rpa_jaccard,1923,-0.028866941338134278
EU,rpa_jaccard,1924,-0.016173174191839973
EU,rpa_jaccard,1925,-0.014027946257366308
EU,rpa_jaccard,1926,-0.011326923402355693
EU,rpa_jaccard,1927,-0.012941651829141448
EU,rpa_jaccard,1928,0.008943798847043827
EU,rpa_jaccard,1929,0.0005728885680778562
EU,rpa_jaccard,1930,-0.02004804049449646
EU,rpa_jaccard,1931,-0.019359728462043285
EU,rpa_jaccard,1932,0.03095102899646701
EU,rpa_jaccard,1933,0.008162135190431352
EU,rpa_jaccard,1934,0.018501216594682818
EU,rpa_jaccard,1935,-0.002487164175333789
EU,rpa_jaccard,1936,0.03559509722372409
EU,rpa_jaccard,1937,0.011625782189409045
EU,rpa_jaccard,1938,-0.03025178626109354
EU,rpa_jaccard,1939,0.02538616254292239
EU,rpa_jaccard,1940,0.037847015222522706
EU,rpa_jaccard,1941,-0.014354343240507078
EU,rpa_jaccard,1942,-0.012558361328649292
EU,rpa_jaccard,1943,-0.0462025582997308
EU,rpa_jaccard,1944,-0.006500831049763817
EU,rpa_jaccard,1945,0.02012752922727737
EU,rpa_jaccard,1946,0.011273392057156995
EU,rpa_jaccard,1947,-0.01810470705863995
EU,rpa_jaccard,1948,-0.02127512333599335
EU,rpa_jaccard,1949,0.026033830191647178
EU,rpa_jaccard,1950,-0.0011465148064095931
EU,rpa_jaccard,1951,-0.006738467569656376
EU,rpa_jaccard,1952,0.014696843250307234
EU,rpa_jaccard,1953,0.016900430932457827
EU,rpa_jaccard,1954,0.020120735811631818
EU,rpa_jaccard,1955,-0.02564243829556767
EU,rpa_jaccard,1956,0.016879632800477162
EU,rpa_jaccard,1957,0.0209322168726484
EU,rpa_jaccard,1958,-0.009344043968677995
EU,rpa_jaccard,1959,0.009568187312855914
EU,rpa_jaccard,1960,0.02703587624059034
EU,rpa_jaccard,1961,0.0064696455520590335
EU,rpa_jaccard,1962,0.000836925912867742
EU,rpa_jaccard,1963,-0.016867462495416624
EU,rpa_jaccard,1964,0.008576819005093328
EU,rpa_jaccard,1965,-0.021793598085339955
EU,rpa_jaccard,1966,0.014400922691002238
EU,rpa_jaccard,1967,0.052829540583164775
EU,rpa_jaccard,1968,-0.0238404841015796
EU,rpa_jaccard,1969,0.0036663587012139565
EU,rpa_jaccard,1970,-0.023249907149252402
EU,rpa_jaccard,1971,-0.03495131981926422
EU,rpa_jaccard,1972,0.024159543436335085
EU,rpa_jaccard,1973,0.010424396542185271
EU,rpa_jaccard,1974,-0.03510729198815751
EU,rpa_jaccard,1975,-0.027658816123923374
EU,rpa_jaccard,1976,-0.03391667524135003
EU,rpa_jaccard,1977,0.017326154090959167
EU,rpa_jaccard,1978,-0.011751617476359999
EU,rpa_jaccard,1979,-0.010023496741324522
EU,rpa_jaccard,1980,0.004376936224149364
EU,rpa_jaccard,1981,-0.03996497595409215
EU,rpa_jaccard,1982,-0.00632454857789802
EU,rpa_jaccard,1983,-0.019882404159448613
EU,rpa_jaccard,1984,-0.0016586352431521012
EU,rpa_jaccard,1985,-0.004545506668141436
EU,rpa_jaccard,1986,0.018484306195026445
EU,rpa_jaccard,1987,-0.023915017390051474
EU,rpa_jaccard,1988,-0.003901290510123362
EU,rpa_jaccard,1989,-0.018358122075936928
EU,rpa_jaccard,1990,-0.0017708885114559592
EU,rpa_jaccard,1991,-0.023818290481340737
EU,rpa_jaccard,1992,0.018793927956900602
EU,rpa_jaccard,1993,0.01042898852783039
EU,rpa_jaccard,1994,0.018813479553867585
EU,rpa_jaccard,1995,-0.0067962802432931235
EU,rpa_jaccard,1996,-0.005482424404986419
EU,rpa_jaccard,1997,0.014086505992002063
EU,rpa_jaccard,1998,0.005582068653840755
EU,rpa_jaccard,1999,0.027408192425432354
EU,rpa_jaccard,2000,0.022129913273651602
EU,rpa_jaccard,2001,0.0040773232158122785
EU,rpa_jaccard,2002,0.00452027733279603
EU,rpa_jaccard,2003,0.012804057512771111
EU,rpa_jaccard,2004,-0.009766048312065762
EU,rpa_jaccard,2005,-0.005891824635205656
EU,rpa_jaccard,2006,-0.022441487861478898
EU,rpa_jaccard,2007,0.05469064370518667
EU,rpa_jaccard,2008,0.004099014882685215
EU,rpa_jaccard,2009,0.010874917998266093
EU,rpa_jaccard,2010,0.023788886142077775
EU,rpa_jaccard,2011,0.004812890630128658
EU,rpa_jaccard,2012,0.034147474645762316
EU,rpa_jaccard,2013,-0.01831265915032182
EU,rpa_jaccard,2014,0.0355656286040581
EU,rpa_jaccard,2015,0.01699769411897134
EU,rpa_jaccard,2016,-0.029425278072741673
EU,rpa_jaccard,2017,0.026626996430152594
EU,rpa_jaccard,2018,0.017373735235914844
EU,rpa_jaccard,2019,-0.0006113006995220605
EU,rpa_jaccard,2020,-0.016454536322117463
EU,rpa_jaccard,2021,-0.015291249470159168
EU,rpa_jaccard,2022,-0.02077313873548517
EU,rpa_jaccard,2023,0.004405503354821622
EU,rpa_jaccard,2024,0.012004986822956143
EU,rpa_jaccard,2025,0.035856487279376986
EU,rpa_jaccard,2026,-0.01034582433874387
EU,rpa_jaccard,2027,-0.028448266749158846
EU,rpa_jaccard,2028,0.00817384965340312
EU,rpa_jaccard,2029,0.010596488892975042
EU,rpa_jaccard,2030,-0.026294435236534575
EU,rpa_jaccard,2031,0.05586013958369143
EU,rpa_jaccard,2032,-0.0382399759887857
EU,rpa_jaccard,2033,0.026703582643683305
EU,rpa_jaccard,2034,-0.024692959354188
EU,rpa_jaccard,2035,0.01767688128645936
EU,rpa_jaccard,2036,0.002278484969301414
EU,rpa_jaccard,2037,-0.0013718562967852954
EU,rpa_jaccard,2038,0.002607171055349994
EU,rpa_jaccard,2039,-0.005467486691572293
EU,rpa_jaccard,2040,0.017172223606612885
EU,rpa_jaccard,2041,-0.009283856327216872
EU,rpa_jaccard,2042,-0.0018163204363186303
EU,rpa_jaccard,2043,0.011364648498013219
EU,rpa_jaccard,2044,-0.0301035838284745
EU,rpa_jaccard,2045,-0.0034646499717310153
EU,rpa_jaccard,2046,0.02495255854178402
EU,rpa_jaccard,2047,0.009215858704872959
EU,rpa_jaccard,2048,0.01985624053362589
EU,rpa_jaccard,2049,0.01271343285577553
EU,rpa_jaccard,2050,0.0191202338894364
EU,rpa_jaccard,2051,-0.02804995844357286
EU,rpa_jaccard,2052,-0.004212450382219068
EU,rpa_jaccard,2053,-0.014554507795820293
EU,rpa_jaccard,2054,-0.02430040739718356
EU,rpa_jaccard,2055,0.02264071067363177
EU,rpa_jaccard,2056,-0.018154219003044175
EU,rpa_jaccard,2057,0.017843941722974127
EU,rpa_jaccard,2058,-0.007566319634778329
EU,rpa_jaccard,2059,-0.038874798410998196
EU,rpa_jaccard,2060,0.0048208643442193
EU,rpa_jaccard,2061,0.007756096820022512
EU,rpa_jaccard,2062,0.010403560907205706
EU,rpa_jaccard,2063,0.009222736552372351
EU,rpa_jaccard,2064,0.05129339446654935
EU,rpa_jaccard,2065,0.01884794822762703
EU,rpa_jaccard,2066,0.016418025791467256
EU,rpa_jaccard,2067,0.006189547718147698
EU,rpa_jaccard,2068,-0.0009452237756460424
EU,rpa_jaccard,2069,0.009352779016951474
EU,rpa_jaccard,2070,-0.023953389567171107
EU,rpa_jaccard,2071,0.031027238711432037
EU,rpa_jaccard,2072,0.013910316147887403
EU,rpa_jaccard,2073,-0.004959186589585607
EU,rpa_jaccard,2074,0.001752357311126107
EU,rpa_jaccard,2075,0.0250850293928217
EU,rpa_jaccard,2076,-0.016538986909707953
EU,rpa_jaccard,2077,-0.009273627321518457
EU,rpa_jaccard,2078,-0.027986560398599036
EU,rpa_jaccard,2079,-0.009064108154280881
EU,rpa_jaccard,2080,-0.008167421350589288
EU,rpa_jaccard,2081,-0.00900395012087199
EU,rpa_jaccard,2082,0.008558261850444393
EU,rpa_jaccard,2083,-0.04145897125956721
EU,rpa_jaccard,2084,0.031188084064731003
EU,rpa_jaccard,2085,0.004651617269744085
EU,rpa_jaccard,2086,-0.03883564671323661
EU,rpa_jaccard,2087,-0.02731856417557621
EU,rpa_jaccard,2088,-0.03115439309836543
EU,rpa_jaccard,2089,-0.004107628862722146
EU,rpa_jaccard,2090,0.010903712725210624
EU,rpa_jaccard,2091,0.0030793446947590675
EU,rpa_jaccard,2092,-0.0011725581602344548
EU,rpa_jaccard,2093,0.016880836390066017
EU,rpa_jaccard,2094,0.006917537716584932
EU,rpa_jaccard,2095,0.036133225451805945
EU,rpa_jaccard,2096,0.009107498422198101
EU,rpa_jaccard,2097,0.006230351850892352
EU,rpa_jaccard,2098,-0.007061337824642494
EU,rpa_jaccard,2099,0.03901332614626954
EU,rpa_jaccard,2100,0.003927360577049482
EU,rpa_jaccard,2101,0.004798753749740259
EU,rpa_jaccard,2102,0.011349608804584577
EU,rpa_jaccard,2103,0.0032548118249542124
EU,rpa_jaccard,2104,-0.0007112362628646507
EU,rpa_jaccard,2105,0.001047132144117363
EU,rpa_jaccard,2106,0.0042767319712639085
EU,rpa_jaccard,2107,-0.004432238772856978
EU,rpa_jaccard,2108,0.00859792461177683
EU,rpa_jaccard,2109,0.014072425968295638
EU,rpa_jaccard,2110,-0.02309592614035688
EU,rpa_jaccard,2111,0.0027964078113137947
EU,rpa_jaccard,2112,0.013428361574723796
EU,rpa_jaccard,2113,-0.023878855821729356
EU,rpa_jaccard,2114,-0.005665369699182049
EU,rpa_jaccard,2115,0.02592085985820039
EU,rpa_jaccard,2116,0.013311885230373272
EU,rpa_jaccard,2117,-0.003735852576552623
EU,rpa_jaccard,2118,-0.03991018595647419
EU,rpa_jaccard,2119,0.0048164053274380725
EU,rpa_jaccard,2120,-0.005138752068809538
EU,rpa_jaccard,2121,-0.011569149542362794
EU,rpa_jaccard,2122,-0.017569262861431012
EU,rpa_jaccard,2123,-1.042360622702243e-05
EU,rpa_jaccard,2124,0.02229918104734102
EU,rpa_jaccard,2125,0.0015756576487980511
EU,rpa_jaccard,2126,-0.008084833006644226
EU,rpa_jaccard,2127,-0.0392625940340989
EU,rpa_jaccard,2128,-0.011280321320420977
EU,rpa_jaccard,2129,-0.02927785264596086
EU,rpa_jaccard,2130,-0.007570389112598858
EU,rpa_jaccard,2131,-0.008166416143792737
EU,rpa_jaccard,2132,0.0344469240389286
EU,rpa_jaccard,2133,-0.007282953974302064
EU,rpa_jaccard,2134,0.026538721975453622
EU,rpa_jaccard,2135,0.04761408099879877
EU,rpa_jaccard,2136,-0.025207110079826067
EU,rpa_jaccard,2137,2.9720796841103958e-05
EU,rpa_jaccard,2138,-0.007947620536090938
EU,rpa_jaccard,2139,0.011740631989233502
EU,rpa_jaccard,2140,-0.017492422497896454
EU,rpa_jaccard,2141,-0.002873800108930985
EU,rpa_jaccard,2142,0.05423905603579551
EU,rpa_jaccard,2143,-0.02859686059810604
EU,rpa_jaccard,2144,0.013391022952205955
EU,rpa_jaccard,2145,0.0151467865973621
EU,rpa_jaccard,2146,-0.012463080104204688
EU,rpa_jaccard,2147,0.021232966475242143
EU,rpa_jaccard,2148,-0.0022337645635902015
EU,rpa_jaccard,2149,-0.0034959673967552563
EU,rpa_jaccard,2150,0.016591034845415853
EU,rpa_jaccard,2151,-0.016419723295824973
EU,rpa_jaccard,2152,-0.047950260969297887
EU,rpa_jaccard,2153,-0.04633442620877179
EU,rpa_jaccard,2154,-0.012359911319868577
EU,rpa_jaccard,2155,-0.01112041531814445
EU,rpa_jaccard,2156,-0.021088339881561335
EU,rpa_jaccard,2157,-0.025617262175793437
EU,rpa_jaccard,2158,-0.02198705695194153
EU,rpa_jaccard,2159,-0.00034835685974080044
EU,rpa_jaccard,2160,-0.046364561357512546
EU,rpa_jaccard,2161,-0.020633523959504657
EU,rpa_jaccard,2162,-0.014257774347574442
EU,rpa_jaccard,2163,-0.004334146925886684
EU,rpa_jaccard,2164,0.013575469653092448
EU,rpa_jaccard,2165,0.019385735590033537
EU,rpa_jaccard,2166,-0.009442180415646761
EU,rpa_jaccard,2167,-0.016482282417484395
EU,rpa_jaccard,2168,0.01534663386345761
EU,rpa_jaccard,2169,0.02156671809566782
EU,rpa_jaccard,2170,0.025318146892141985
EU,rpa_jaccard,2171,0.00847406045197513
EU,rpa_jaccard,2172,0.026408318626743726
EU,rpa_jaccard,2173,-0.0001640498649450317
EU,rpa_jaccard,2174,-0.0036396272463021517
EU,rpa_jaccard,2175,0.005640813629110258
EU,rpa_jaccard,2176,-0.011817393056887254
EU,rpa_jaccard,2177,0.026877207534208275
EU,rpa_jaccard,2178,0.022362980861327486
EU,rpa_jaccard,2179,0.061794374344151526
EU,rpa_jaccard,2180,-0.013037662862465021
EU,rpa_jaccard,2181,-0.00767282007131348
EU,rpa_jaccard,2182,-0.018712622873822082
EU,rpa_jaccard,2183,-0.011446418611218867
EU,rpa_jaccard,2184,0.0069669870501397335
EU,rpa_jaccard,2185,-0.013502329558125997
EU,rpa_jaccard,2186,0.011556997440593908
EU,rpa_jaccard,2187,0.048800526039607245
EU,rpa_jaccard,2188,0.013327841967498394
EU,rpa_jaccard,2189,0.0016819370805776779
EU,rpa_jaccard,2190,-0.0004836035344364109
EU,rpa_jaccard,2191,-0.022199774269738626
EU,rpa_jaccard,2192,-0.011781459550527423
EU,rpa_jaccard,2193,-0.0235541123555727
EU,rpa_jaccard,2194,0.020472562776516434
EU,rpa_jaccard,2195,-0.04001214681537013
EU,rpa_jaccard,2196,0.015546394967501181
EU,rpa_jaccard,2197,0.017782077203154195
EU,rpa_jaccard,2198,-0.01655708663641825
EU,rpa_jaccard,2199,-0.0036225327873857516
EU,rpa_jaccard,2200,0.06298922495395445
EU,rpa_jaccard,2201,-0.02979424606925246
EU,rpa_jaccard,2202,-0.029808601496954024
EU,rpa_jaccard,2203,-0.005238809039784714
EU,rpa_jaccard,2204,-0.010562739953268091
EU,rpa_jaccard,2205,0.007947499716943945
EU,rpa_jaccard,2206,0.01281931860365837
EU,rpa_jaccard,2207,-0.02111844417809519
EU,rpa_jaccard,2208,-0.0010236957984900708
EU,rpa_jaccard,2209,0.0011074706564830061
EU,rpa_jaccard,2210,0.003032689473641853
EU,rpa_jaccard,2211,-0.015624983695153472
EU,rpa_jaccard,2212,-0.014474365065834993
EU,rpa_jaccard,2213,-0.013362423394064127
EU,rpa_jaccard,2214,-0.005049268965340442
EU,rpa_jaccard,2215,0.025287522968378523
EU,rpa_jaccard,2216,0.009401796463996775
EU,rpa_jaccard,2217,0.0005079661640693955
EU,rpa_jaccard,2218,0.0010654434217024222
EU,rpa_jaccard,2219,-0.022255856478009206
EU,rpa_jaccard,2220,-0.03205511927561788
EU,rpa_jaccard,2221,0.0029876961473324914
EU,rpa_jaccard,2222,0.01164044532757988
EU,rpa_jaccard,2223,0.021048038994654655
EU,rpa_jaccard,2224,0.018667244393981763
EU,rpa_jaccard,2225,0.027632665446610805
EU,rpa_jaccard,2226,-0.008430172322644452
EU,rpa_jaccard,2227,-0.01409102326180467
EU,rpa_jaccard,2228,0.03036312895990001
EU,rpa_jaccard,2229,-0.0013782402643266745
EU,rpa_jaccard,2230,0.009683498806428992
EU,rpa_jaccard,2231,-0.011193658885017693
EU,rpa_jaccard,2232,-0.0277019192536527
EU,rpa_jaccard,2233,0.012021924238846099
EU,rpa_jaccard,2234,-0.03699780704051042
EU,rpa_jaccard,2235,0.004021654634647792
EU,rpa_jaccard,2236,-0.013153220009461508
EU,rpa_jaccard,2237,-0.014429791513114076
EU,rpa_jaccard,2238,-0.0057096947380084195
EU,rpa_jaccard,2239,-0.015286960583330456
EU,rpa_jaccard,2240,0.0008102922545358549
EU,rpa_jaccard,2241,-0.0014918924371597753
EU,rpa_jaccard,2242,0.07469213527692817
EU,rpa_jaccard,2243,0.01068075388738901
EU,rpa_jaccard,2244,0.0005079177295490289
EU,rpa_jaccard,2245,-0.026173657921588073
EU,rpa_jaccard,2246,-0.018694609712537225
EU,rpa_jaccard,2247,0.042170198849384694
EU,rpa_jaccard,2248,-0.011763894131823133
EU,rpa_jaccard,2249,0.0013438522877432801
EU,rpa_jaccard,2250,0.018281367253501102
EU,rpa_jaccard,2251,-0.012875777837893843
EU,rpa_jaccard,2252,-0.03699185756278539
EU,rpa_jaccard,2253,-0.01809562026223313
EU,rpa_jaccard,2254,0.02250831968684147
EU,rpa_jaccard,2255,0.06070514694941029
EU,rpa_jaccard,2256,-0.005305433685644956
EU,rpa_jaccard,2257,-0.01945572377294541
EU,rpa_jaccard,2258,-0.006740525760537519
EU,rpa_jaccard,2259,-0.00019941092115682846
EU,rpa_jaccard,2260,-0.01416053637691575
EU,rpa_jaccard,2261,0.0015763870315769757
EU,rpa_jaccard,2262,0.02024081331584307
EU,rpa_jaccard,2263,-0.004263910188340048
EU,rpa_jaccard,2264,-0.030605481695887754
EU,rpa_jaccard,2265,-0.012354876440896584
EU,rpa_jaccard,2266,0.0017419637759722717
EU,rpa_jaccard,2267,0.005028336403739675
EU,rpa_jaccard,2268,-0.025293584010343567
EU,rpa_jaccard,2269,0.006944158021543356
EU,rpa_jaccard,2270,-0.013051070619702038
EU,rpa_jaccard,2271,0.004125119968319102
EU,rpa_jaccard,2272,0.019627876116090487
EU,rpa_jaccard,2273,-8.44852420319453e-05
EU,rpa_jaccard,2274,0.0055809826017634845
EU,rpa_jaccard,2275,0.017256535190697087
EU,rpa_jaccard,2276,0.008733232811411529
EU,rpa_jaccard,2277,0.01108961319546295
EU,rpa_jaccard,2278,0.019439183976989627
EU,rpa_jaccard,2279,0.023029101240140015
EU,rpa_jaccard,2280,0.003723662659671223
EU,rpa_jaccard,2281,-0.008303626514418738
EU,rpa_jaccard,2282,0.025055747992010186
EU,rpa_jaccard,2283,-0.0022032867686163082
EU,rpa_jaccard,2284,0.012987917353474127
EU,rpa_jaccard,2285,-0.009632829004939447
EU,rpa_jaccard,2286,-0.0011042471133869136
EU,rpa_jaccard,2287,-0.010980066266810334
EU,rpa_jaccard,2288,0.0003565592172216636
EU,rpa_jaccard,2289,-0.02421054189995689
EU,rpa_jaccard,2290,-0.0011441443599286283
EU,rpa_jaccard,2291,-0.01374574879848972
EU,rpa_jaccard,2292,-0.012575645498189014
EU,rpa_jaccard,2293,-0.01961481859634434
EU,rpa_jaccard,2294,-0.018982423577722146
EU,rpa_jaccard,2295,-0.021794673181790625
EU,rpa_jaccard,2296,0.04636670490741204
EU,rpa_jaccard,2297,0.016281528798506056
EU,rpa_jaccard,2298,-0.016587706498322807
EU,rpa_jaccard,2299,0.013983743822303357
EU,rpa_jaccard,2300,-0.00019262628739913357
EU,rpa_jaccard,2301,-0.004844542972488319
EU,rpa_jaccard,2302,-0.024986949968222483
EU,rpa_jaccard,2303,-0.01913361216238471
EU,rpa_jaccard,2304,-0.00018218756753218823
EU,rpa_jaccard,2305,-0.023592484586643037
EU,rpa_jaccard,2306,-0.03965192406324497
EU,rpa_jaccard,2307,-0.007203209242868491
EU,rpa_jaccard,2308,0.0004993653891145755
EU,rpa_jaccard,2309,-0.022558101484636994
EU,rpa_jaccard,2310,0.01882369514857568
EU,rpa_jaccard,2311,0.004094410852512803
EU,rpa_jaccard,2312,-0.018078850251935563
EU,rpa_jaccard,2313,0.005120436019631747
EU,rpa_jaccard,2314,0.03720899914339529
EU,rpa_jaccard,2315,0.02286793624699293
EU,rpa_jaccard,2316,-0.018049238424688918
EU,rpa_jaccard,2317,-0.015319921028385114
EU,rpa_jaccard,2318,-0.021869934295267318
EU,rpa_jaccard,2319,0.01570021374982916
EU,rpa_jaccard,2320,-0.001511798287067212
EU,rpa_jaccard,2321,0.030172334428449132
EU,rpa_jaccard,2322,-0.03513320031762204
EU,rpa_jaccard,2323,0.011323756292508869
EU,rpa_jaccard,2324,0.0016247928534349199
EU,rpa_jaccard,2325,-0.005913181535035811
EU,rpa_jaccard,2326,-0.021631113586853518
EU,rpa_jaccard,2327,0.003274810081763474
EU,rpa_jaccard,2328,0.05091116659655845
EU,rpa_jaccard,2329,0.009791420363835318
EU,rpa_jaccard,2330,-0.030764386333703625
EU,rpa_jaccard,2331,0.03473330729826932
EU,rpa_jaccard,2332,0.020224777501436336
EU,rpa_jaccard,2333,0.05165232933865574
EU,rpa_jaccard,2334,-0.010993424603113061
EU,rpa_jaccard,2335,-0.013233659040133627
EU,rpa_jaccard,2336,-0.0078046479925308054
EU,rpa_jaccard,2337,0.008121515332477625
EU,rpa_jaccard,2338,0.02272901421744436
EU,rpa_jaccard,2339,-0.021138055564058983
EU,rpa_jaccard,2340,-0.0031932645950032423
EU,rpa_jaccard,2341,0.02439936988672256
EU,rpa_jaccard,2342,-0.00012666243619960382
EU,rpa_jaccard,2343,-0.01926037912655465
EU,rpa_jaccard,2344,-0.025925304442390468
EU,rpa_jaccard,2345,0.009703622211234414
EU,rpa_jaccard,2346,0.008776724972686556
EU,rpa_jaccard,2347,0.024789320318080565
EU,rpa_jaccard,2348,-0.053154520613675066
EU,rpa_jaccard,2349,0.005397755455525982
EU,rpa_jaccard,2350,0.0015832711086438134
EU,rpa_jaccard,2351,-0.037393054311854634
EU,rpa_jaccard,2352,-0.009547621335737388
EU,rpa_jaccard,2353,-0.030379612136538447
EU,rpa_jaccard,2354,0.02963466678751267
EU,rpa_jaccard,2355,-0.0342931437276735
EU,rpa_jaccard,2356,-0.0007419807023799629
EU,rpa_jaccard,2357,-0.02608369536084784
EU,rpa_jaccard,2358,0.001875517224546902
EU,rpa_jaccard,2359,0.047236253585928645
EU,rpa_jaccard,2360,-0.02621540784438578
EU,rpa_jaccard,2361,0.02869586381117817
EU,rpa_jaccard,2362,-0.02963036109693773
EU,rpa_jaccard,2363,-0.008411276118193006
EU,rpa_jaccard,2364,0.009520040638503868
EU,rpa_jaccard,2365,-0.0033185938341708243
EU,rpa_jaccard,2366,0.015180500799615082
EU,rpa_jaccard,2367,0.019359234652555818
EU,rpa_jaccard,2368,-0.02838479575774025
EU,rpa_jaccard,2369,0.04064189998120846
EU,rpa_jaccard,2370,0.011549379142065608
EU,rpa_jaccard,2371,-0.009351825855153484
EU,rpa_jaccard,2372,-0.0038647658805073815
EU,rpa_jaccard,2373,-0.026625020776346403
EU,rpa_jaccard,2374,-0.0033865973589538023
EU,rpa_jaccard,2375,-0.02412284162785211
EU,rpa_jaccard,2376,0.007374372693596559
EU,rpa_jaccard,2377,-0.0031658549730135543
EU,rpa_jaccard,2378,0.021422208272544013
EU,rpa_jaccard,2379,-0.017739228371319943
EU,rpa_jaccard,2380,0.02461592320057507
EU,rpa_jaccard,2381,0.011920699007422014
EU,rpa_jaccard,2382,-0.024883581977200253
EU,rpa_jaccard,2383,0.007028303199816371
EU,rpa_jaccard,2384,-0.027972914426587753
EU,rpa_jaccard,2385,0.00031852163271181566
EU,rpa_jaccard,2386,0.0032314594481515913
EU,rpa_jaccard,2387,0.022841685315749483
EU,rpa_jaccard,2388,-0.0009891660901884536
EU,rpa_jaccard,2389,0.0025398260811183015
EU,rpa_jaccard,2390,-0.0020998308347260075
EU,rpa_jaccard,2391,0.027941776994060835
EU,rpa_jaccard,2392,0.029976666878276992
EU,rpa_jaccard,2393,-0.021685007395867734
EU,rpa_jaccard,2394,-0.02619258764545354
EU,rpa_jaccard,2395,0.013859150121606018
EU,rpa_jaccard,2396,-0.019934059991580738
EU,rpa_jaccard,2397,-0.028609271488718002
EU,rpa_jaccard,2398,-0.0007770582481764488
EU,rpa_jaccard,2399,0.029190899647416252
EU,rpa_jaccard,2400,-0.018423584011620253
EU,rpa_jaccard,2401,0.008780418546429136
EU,rpa_jaccard,2402,-0.04863354813443288
EU,rpa_jaccard,2403,0.006712071307179712
EU,rpa_jaccard,2404,0.01008613482656917
EU,rpa_jaccard,2405,-0.018343219313162268
EU,rpa_jaccard,2406,-0.02089701138961081
EU,rpa_jaccard,2407,-0.035434714100399944
EU,rpa_jaccard,2408,-0.013526843429974289
EU,rpa_jaccard,2409,-0.00015074865851369412
EU,rpa_jaccard,2410,-0.034647494778438925
EU,rpa_jaccard,2411,-0.003772719522135981
EU,rpa_jaccard,2412,-0.01065046066630354
EU,rpa_jaccard,2413,0.015683443760195925
EU,rpa_jaccard,2414,-0.00809964185331069
EU,rpa_jaccard,2415,-0.04369432984648222
EU,rpa_jaccard,2416,0.03841645307922162
EU,rpa_jaccard,2417,0.039641795216940584
EU,rpa_jaccard,2418,-0.025568391144061564
EU,rpa_jaccard,2419,0.04820722186003398
EU,rpa_jaccard,2420,-0.02661427282238696
EU,rpa_jaccard,2421,0.003838952308630378
EU,rpa_jaccard,2422,-0.010254571071821955
EU,rpa_jaccard,2423,-0.011478041901848007
EU,rpa_jaccard,2424,0.029654101386070192
EU,rpa_jaccard,2425,-0.0034235309250558454
EU,rpa_jaccard,2426,-0.012412771799160144
EU,rpa_jaccard,2427,-0.03164395509210141
EU,rpa_jaccard,2428,0.012442109651035343
EU,rpa_jaccard,2429,-0.019552004835758585
EU,rpa_jaccard,2430,0.003974864153229146
EU,rpa_jaccard,2431,-0.00809883766806449
EU,rpa_jaccard,2432,0.01512395264834479
EU,rpa_jaccard,2433,0.01738945003993289
EU,rpa_jaccard,2434,0.015269221333965993
EU,rpa_jaccard,2435,0.043442949671084446
EU,rpa_jaccard,2436,-0.002514419609207119
EU,rpa_jaccard,2437,-0.013378332473647114
EU,rpa_jaccard,2438,0.021360330195024452
EU,rpa_jaccard,2439,0.025499431443324422
EU,rpa_jaccard,2440,-0.008345245416758296
EU,rpa_jaccard,2441,0.021146340783702755
EU,rpa_jaccard,2442,0.0010267665695066763
EU,rpa_jaccard,2443,0.017349258919051508
EU,rpa_jaccard,2444,0.00012151563676859878
EU,rpa_jaccard,2445,-0.012137239789018595
EU,rpa_jaccard,2446,-0.004768912011253207
EU,rpa_jaccard,2447,-0.00966401619842816
EU,rpa_jaccard,2448,0.005999018701086434
EU,rpa_jaccard,2449,-0.010842419888401844
EU,rpa_jaccard,2450,0.04621484247654864
EU,rpa_jaccard,2451,-0.011695484728604905
EU,rpa_jaccard,2452,-0.03335667402880921
EU,rpa_jaccard,2453,-0.05780102575695763
EU,rpa_jaccard,2454,-0.0076063833150638305
EU,rpa_jaccard,2455,0.006465552445216682
EU,rpa_jaccard,2456,-0.019302275185680395
EU,rpa_jaccard,2457,0.007626924754157299
EU,rpa_jaccard,2458,0.004926249246172715
EU,rpa_jaccard,2459,-0.021770847550654504
EU,rpa_jaccard,2460,0.032772888891481444
EU,rpa_jaccard,2461,-0.03905889345771035
EU,rpa_jaccard,2462,-0.02854563974869148
EU,rpa_jaccard,2463,0.004353135397954566
EU,rpa_jaccard,2464,0.0035841280925257013
EU,rpa_jaccard,2465,-0.0464025684942439
EU,rpa_jaccard,2466,-0.005761530737587284
EU,rpa_jaccard,2467,-0.02156078934137673
EU,rpa_jaccard,2468,-0.0424861353965888
EU,rpa_jaccard,2469,-0.010757052300857384
EU,rpa_jaccard,2470,-0.021775160259132176
EU,rpa_jaccard,2471,-0.002005504384018225
EU,rpa_jaccard,2472,0.01212804059977457
EU,rpa_jaccard,2473,0.0068639721046435676
EU,rpa_jaccard,2474,0.014147070331704925
