period_idx,period_label,basis,draw,null_mean_pairwise_jaccard
3,1991-2000,presence,124,0.20828072249742713
3,1991-2000,presence,125,0.20766697080486832
3,1991-2000,presence,126,0.209767515417771
3,1991-2000,presence,127,0.20503410981319556
3,1991-2000,presence,128,0.21161610935446382
3,1991-2000,presence,129,0.20684769252304921
3,1991-2000,presence,130,0.2083559372120017
3,1991-2000,presence,131,0.2098835619778174
3,1991-2000,presence,132,0.20928051179641632
3,1991-2000,presence,133,0.20483050490686194
3,1991-2000,presence,134,0.20783318447216909
3,1991-2000,presence,135,0.2064485352250987
3,1991-2000,presence,136,0.20420620092630104
3,1991-2000,presence,137,0.20651085522608043
3,1991-2000,presence,138,0.20951095047553608
3,1991-2000,presence,139,0.2055677298947181
3,1991-2000,presence,140,0.20632816571531065
3,1991-2000,presence,141,0.2072699753776606
3,1991-2000,presence,142,0.21103110035684797
3,1991-2000,presence,143,0.20522363060797988
3,1991-2000,presence,144,0.21040140184799777
3,1991-2000,presence,145,0.20700906170028477
3,1991-2000,presence,146,0.21052883267552894
3,1991-2000,presence,147,0.21070897756631024
3,1991-2000,presence,148,0.20557056584610148
3,1991-2000,presence,149,0.2106659960223806
3,1991-2000,presence,150,0.20978652579164198
3,1991-2000,presence,151,0.2088313701092921
3,1991-2000,presence,152,0.20754647511673377
3,1991-2000,presence,153,0.20593218790455464
3,1991-2000,presence,154,0.20474109387346315
3,1991-2000,presence,155,0.20865963918103114
3,1991-2000,presence,156,0.208913073486862
3,1991-2000,presence,157,0.20804710033933166
3,1991-2000,presence,158,0.20706170452492517
3,1991-2000,presence,159,0.20383544658576963
3,1991-2000,presence,160,0.20377142194995146
3,1991-2000,presence,161,0.21034170941469424
3,1991-2000,presence,162,0.21271395988479216
3,1991-2000,presence,163,0.205181196049578
3,1991-2000,presence,164,0.2081396033672641
3,1991-2000,presence,165,0.21189817731415123
3,1991-2000,presence,166,0.21191091625275169
3,1991-2000,presence,167,0.21250484747580345
3,1991-2000,presence,168,0.20698841862469428
3,1991-2000,presence,169,0.20984320533061207
3,1991-2000,presence,170,0.20694381688812707
3,1991-2000,presence,171,0.20812144453732823
3,1991-2000,presence,172,0.20662364593571755
3,1991-2000,presence,173,0.20716555442089185
3,1991-2000,presence,174,0.21149420915178616
3,1991-2000,presence,175,0.20974088646252287
3,1991-2000,presence,176,0.2087745095523378
3,1991-2000,presence,177,0.2070525340403193
3,1991-2000,presence,178,0.20796388583925568
3,1991-2000,presence,179,0.20886088327279215
3,1991-2000,presence,180,0.21035768563079202
3,1991-2000,presence,181,0.20845844500816912
3,1991-2000,presence,182,0.21064963815433135
3,1991-2000,presence,183,0.2105505413847422
3,1991-2000,presence,184,0.20707503460928015
3,1991-2000,presence,185,0.207314326073624
3,1991-2000,presence,186,0.21118661036412506
3,1991-2000,presence,187,0.21075643957394982
3,1991-2000,presence,188,0.20556571198165122
3,1991-2000,presence,189,0.2070301091408441
3,1991-2000,presence,190,0.21001071434420654
3,1991-2000,presence,191,0.20865979192489365
3,1991-2000,presence,192,0.20706287643680876
3,1991-2000,presence,193,0.20955154934892706
3,1991-2000,presence,194,0.21212903492284352
3,1991-2000,presence,195,0.21130137824382939
3,1991-2000,presence,196,0.20584352093378708
3,1991-2000,presence,197,0.2104323716652656
3,1991-2000,presence,198,0.2092320537137386
3,1991-2000,presence,199,0.20964494675992756
3,1991-2000,presence,200,0.21339367136167323
3,1991-2000,presence,201,0.21420312872037678
3,1991-2000,presence,202,0.20962922180770943
3,1991-2000,presence,203,0.2118958897786641
3,1991-2000,presence,204,0.21375309005690357
3,1991-2000,presence,205,0.20604144394679785
3,1991-2000,presence,206,0.2040456107169897
3,1991-2000,presence,207,0.2048762017443681
3,1991-2000,presence,208,0.20700784530251576
3,1991-2000,presence,209,0.20707145732354312
3,1991-2000,presence,210,0.20624738451469327
3,1991-2000,presence,211,0.2060228680762789
3,1991-2000,presence,212,0.21040220442559013
3,1991-2000,presence,213,0.20216435491267498
3,1991-2000,presence,214,0.20856133980129474
3,1991-2000,presence,215,0.21125559693124743
3,1991-2000,presence,216,0.20553666924290795
3,1991-2000,presence,217,0.20997652356893065
3,1991-2000,presence,218,0.2065627363088363
3,1991-2000,presence,219,0.2100822312335619
3,1991-2000,presence,220,0.2075360326320932
3,1991-2000,presence,221,0.21008653763595767
3,1991-2000,presence,222,0.210826160146693
3,1991-2000,presence,223,0.20416281756038712
3,1991-2000,presence,224,0.21024791681536772
3,1991-2000,presence,225,0.2044637747994997
3,1991-2000,presence,226,0.20631841946064175
3,1991-2000,presence,227,0.203545595407135
3,1991-2000,presence,228,0.2052330755747465
3,1991-2000,presence,229,0.20755951513147716
3,1991-2000,presence,230,0.21012152311765306
3,1991-2000,presence,231,0.20736421154022297
3,1991-2000,presence,232,0.20758635696904212
3,1991-2000,presence,233,0.2043537989018198
3,1991-2000,presence,234,0.20621506949921709
3,1991-2000,presence,235,0.21296630811549605
3,1991-2000,presence,236,0.2063315734492629
3,1991-2000,presence,237,0.20991035628304955
3,1991-2000,presence,238,0.20565493060237014
3,1991-2000,presence,239,0.20896567700116095
3,1991-2000,presence,240,0.21138464496771855
3,1991-2000,presence,241,0.20962243744409967
3,1991-2000,presence,242,0.2061234534077566
3,1991-2000,presence,243,0.20858924648896543
3,1991-2000,presence,244,0.21042252770905134
3,1991-2000,presence,245,0.20774466567977704
3,1991-2000,presence,246,0.2069814497112095
3,1991-2000,presence,247,0.21442981537139202
3,1991-2000,presence,248,0.21405963722530658
3,1991-2000,presence,249,0.20599401397544118
3,1991-2000,presence,250,0.20966508154437954
3,1991-2000,presence,251,0.2079515645130949
3,1991-2000,presence,252,0.20814228661998774
3,1991-2000,presence,253,0.2046458082402014
3,1991-2000,presence,254,0.20738391615597615
3,1991-2000,presence,255,0.20550498935561437
3,1991-2000,presence,256,0.20471658148994618
3,1991-2000,presence,257,0.21106010005505935
3,1991-2000,presence,258,0.2092076054863267
3,1991-2000,presence,259,0.20697165507349638
3,1991-2000,presence,260,0.20855394349991938
3,1991-2000,presence,261,0.20953620542505677
3,1991-2000,presence,262,0.20721890156318457
3,1991-2000,presence,263,0.20647069148443598
3,1991-2000,presence,264,0.20918651495606067
3,1991-2000,presence,265,0.20623026281773388
3,1991-2000,presence,266,0.21031143372666142
3,1991-2000,presence,267,0.21772873289320235
3,1991-2000,presence,268,0.20810649917306062
3,1991-2000,presence,269,0.20696977728743765
3,1991-2000,presence,270,0.20548359307498593
3,1991-2000,presence,271,0.21022767477017001
3,1991-2000,presence,272,0.20611237444426453
3,1991-2000,presence,273,0.20741877092753816
3,1991-2000,presence,274,0.2097935381648027
3,1991-2000,presence,275,0.20830434693174385
3,1991-2000,presence,276,0.20846676224189792
3,1991-2000,presence,277,0.21170164771504565
3,1991-2000,presence,278,0.2073193157416155
3,1991-2000,presence,279,0.21281137753134655
3,1991-2000,presence,280,0.21277837176357556
3,1991-2000,presence,281,0.2088630863087187
3,1991-2000,presence,282,0.2062398167305669
3,1991-2000,presence,283,0.20611382564742878
3,1991-2000,presence,284,0.21165177994935372
3,1991-2000,presence,285,0.20921407571767384
3,1991-2000,presence,286,0.2088599575157839
3,1991-2000,presence,287,0.21158644357179257
3,1991-2000,presence,288,0.20377390616458058
3,1991-2000,presence,289,0.20475589992616972
3,1991-2000,presence,290,0.20799785288453182
3,1991-2000,presence,291,0.20976023284848963
3,1991-2000,presence,292,0.21207687124627467
3,1991-2000,presence,293,0.21257705342527788
3,1991-2000,presence,294,0.21048170856013487
3,1991-2000,presence,295,0.21147813235404306
3,1991-2000,presence,296,0.21051924513828582
3,1991-2000,presence,297,0.21217290519565563
3,1991-2000,presence,298,0.2065431861612995
3,1991-2000,presence,299,0.206438854674514
3,1991-2000,presence,300,0.2084898647356677
3,1991-2000,presence,301,0.21265701577026838
3,1991-2000,presence,302,0.204570938992716
3,1991-2000,presence,303,0.20563359266281878
3,1991-2000,presence,304,0.20715084953752383
3,1991-2000,presence,305,0.20609906266996075
3,1991-2000,presence,306,0.2054974089167229
3,1991-2000,presence,307,0.20781154992531978
3,1991-2000,presence,308,0.20926013692861842
3,1991-2000,presence,309,0.2110106896314534
3,1991-2000,presence,310,0.2109382748374353
3,1991-2000,presence,311,0.2107882026475288
3,1991-2000,presence,312,0.21230192451878102
3,1991-2000,presence,313,0.2044805864643168
3,1991-2000,presence,314,0.21243913214926227
3,1991-2000,presence,315,0.20875818338675742
3,1991-2000,presence,316,0.2037203564801045
3,1991-2000,presence,317,0.20789952999108902
3,1991-2000,presence,318,0.2088491080252531
3,1991-2000,presence,319,0.2056253324259004
3,1991-2000,presence,320,0.20719908580645818
3,1991-2000,presence,321,0.20696004897141126
3,1991-2000,presence,322,0.20462402237735083
3,1991-2000,presence,323,0.20579655612554829
3,1991-2000,presence,324,0.22574603002367713
3,1991-2000,presence,325,0.21101900238871762
3,1991-2000,presence,326,0.20865358778835966
3,1991-2000,presence,327,0.2049188466268906
3,1991-2000,presence,328,0.20680985912547223
3,1991-2000,presence,329,0.2113882434904917
3,1991-2000,presence,330,0.20733372655523524
3,1991-2000,presence,331,0.20828714718807162
3,1991-2000,presence,332,0.21211158946878683
3,1991-2000,presence,333,0.20834060235942709
3,1991-2000,presence,334,0.2040466976160349
3,1991-2000,presence,335,0.2120374597434502
3,1991-2000,presence,336,0.2134099877548493
3,1991-2000,presence,337,0.21064322670316332
3,1991-2000,presence,338,0.21232912437350904
3,1991-2000,presence,339,0.20608638885742087
3,1991-2000,presence,340,0.21059589593264189
3,1991-2000,presence,341,0.2088694069438497
3,1991-2000,presence,342,0.21990866278137772
3,1991-2000,presence,343,0.20542141131468714
3,1991-2000,presence,344,0.21173898373404637
3,1991-2000,presence,345,0.2092567613015954
3,1991-2000,presence,346,0.21181478212993335
3,1991-2000,presence,347,0.20758717248981423
3,1991-2000,presence,348,0.20670241477983642
3,1991-2000,presence,349,0.20857028727863675
3,1991-2000,presence,350,0.20983930196354122
3,1991-2000,presence,351,0.20987711401740858
3,1991-2000,presence,352,0.20912692885358913
3,1991-2000,presence,353,0.2070761672951237
3,1991-2000,presence,354,0.20785867560295157
3,1991-2000,presence,355,0.21273547556968375
3,1991-2000,presence,356,0.20721851959702212
3,1991-2000,presence,357,0.20855835904665773
3,1991-2000,presence,358,0.20824791302933365
3,1991-2000,presence,359,0.2109960232537992
3,1991-2000,presence,360,0.20480489727832657
3,1991-2000,presence,361,0.21028993189405698
3,1991-2000,presence,362,0.2070032833175769
3,1991-2000,presence,363,0.20837407301546512
3,1991-2000,presence,364,0.20563331406526333
3,1991-2000,presence,365,0.21002563796603343
3,1991-2000,presence,366,0.21220242772825826
3,1991-2000,presence,367,0.21566913725655618
3,1991-2000,presence,368,0.21180194716600045
3,1991-2000,presence,369,0.20903619282529218
3,1991-2000,presence,370,0.20497403316872398
3,1991-2000,presence,371,0.20996376910259523
3,1991-2000,presence,372,0.20923858268723577
3,1991-2000,presence,373,0.20806269644364833
3,1991-2000,presence,374,0.21204435608380132
3,1991-2000,presence,375,0.21327339648097005
3,1991-2000,presence,376,0.20973836363798365
3,1991-2000,presence,377,0.20959617786825285
3,1991-2000,presence,378,0.2100661399782333
3,1991-2000,presence,379,0.2046281185343435
3,1991-2000,presence,380,0.2040520616559915
3,1991-2000,presence,381,0.2060204213433652
3,1991-2000,presence,382,0.20494523625055566
3,1991-2000,presence,383,0.20601602671198838
3,1991-2000,presence,384,0.2076106117769839
3,1991-2000,presence,385,0.20958618000884005
3,1991-2000,presence,386,0.20933736475465517
3,1991-2000,presence,387,0.20918746691257845
3,1991-2000,presence,388,0.2072904395154779
3,1991-2000,presence,389,0.21060262225614848
3,1991-2000,presence,390,0.2104138994122161
3,1991-2000,presence,391,0.20759087408121701
3,1991-2000,presence,392,0.20919509043164478
3,1991-2000,presence,393,0.20717571612813504
3,1991-2000,presence,394,0.20571353872532044
3,1991-2000,presence,395,0.20811572047162882
3,1991-2000,presence,396,0.2054156140218952
3,1991-2000,presence,397,0.20647614380454554
3,1991-2000,presence,398,0.20861906889181067
3,1991-2000,presence,399,0.2036921483808212
4,2001-2010,presence,0,0.20408429534728267
4,2001-2010,presence,1,0.20484677240090798
4,2001-2010,presence,2,0.20241280158082323
4,2001-2010,presence,3,0.20130417214481036
4,2001-2010,presence,4,0.20251146149522156
4,2001-2010,presence,5,0.20377429255398746
4,2001-2010,presence,6,0.20206136141757464
4,2001-2010,presence,7,0.20301687408504113
4,2001-2010,presence,8,0.20532641429235365
4,2001-2010,presence,9,0.20544879198453114
4,2001-2010,presence,10,0.20478430864779615
4,2001-2010,presence,11,0.2054164865108371
4,2001-2010,presence,12,0.2013743813263751
4,2001-2010,presence,13,0.2033980798564815
4,2001-2010,presence,14,0.20212151508306828
4,2001-2010,presence,15,0.207301390082642
4,2001-2010,presence,16,0.20265120803510567
4,2001-2010,presence,17,0.20267852649221693
4,2001-2010,presence,18,0.2023606489130514
4,2001-2010,presence,19,0.20092396266588672
4,2001-2010,presence,20,0.20074812923242066
4,2001-2010,presence,21,0.20296371287844675
4,2001-2010,presence,22,0.20430219193354837
4,2001-2010,presence,23,0.2058046645704104
4,2001-2010,presence,24,0.20168020354006677
4,2001-2010,presence,25,0.20311479892730144
4,2001-2010,presence,26,0.2015243893158279
4,2001-2010,presence,27,0.20032123170032828
4,2001-2010,presence,28,0.20608607221993278
4,2001-2010,presence,29,0.20221105556040972
4,2001-2010,presence,30,0.20047057500355148
4,2001-2010,presence,31,0.20545430428344788
4,2001-2010,presence,32,0.20315584476107576
4,2001-2010,presence,33,0.20590264362343869
4,2001-2010,presence,34,0.20377216050514554
4,2001-2010,presence,35,0.20221319473505753
4,2001-2010,presence,36,0.20362619020062803
4,2001-2010,presence,37,0.20202467345238953
4,2001-2010,presence,38,0.20267889308632833
4,2001-2010,presence,39,0.2019920996870247
4,2001-2010,presence,40,0.2000909934801519
4,2001-2010,presence,41,0.20211502279236768
4,2001-2010,presence,42,0.20457972721088083
4,2001-2010,presence,43,0.2003771551448466
4,2001-2010,presence,44,0.20107785617226567
4,2001-2010,presence,45,0.20224026225058703
4,2001-2010,presence,46,0.20278175263364803
4,2001-2010,presence,47,0.20261421096235563
4,2001-2010,presence,48,0.2015144069584636
4,2001-2010,presence,49,0.2047146339087604
4,2001-2010,presence,50,0.20168348857076074
4,2001-2010,presence,51,0.20227250392513782
4,2001-2010,presence,52,0.2035726927345573
4,2001-2010,presence,53,0.20524413493492605
4,2001-2010,presence,54,0.20429627465708397
4,2001-2010,presence,55,0.2015130912695869
4,2001-2010,presence,56,0.20279864868271644
4,2001-2010,presence,57,0.20261522804475882
4,2001-2010,presence,58,0.20278478220927926
4,2001-2010,presence,59,0.2027014380285099
4,2001-2010,presence,60,0.20257214884398528
4,2001-2010,presence,61,0.2040434779344208
4,2001-2010,presence,62,0.2046009547914264
4,2001-2010,presence,63,0.2016347307290954
4,2001-2010,presence,64,0.20248848146917106
4,2001-2010,presence,65,0.2041203670984068
4,2001-2010,presence,66,0.20496885845219442
4,2001-2010,presence,67,0.2041887304016374
4,2001-2010,presence,68,0.2059429177043537
4,2001-2010,presence,69,0.20345126824972207
4,2001-2010,presence,70,0.20213510098885404
4,2001-2010,presence,71,0.2032969281184829
4,2001-2010,presence,72,0.20211033944326204
4,2001-2010,presence,73,0.20327376603131792
4,2001-2010,presence,74,0.20158310340487393
4,2001-2010,presence,75,0.20186396945091004
4,2001-2010,presence,76,0.20320629578577065
4,2001-2010,presence,77,0.20108470232241246
4,2001-2010,presence,78,0.2013198829816858
4,2001-2010,presence,79,0.2044877743561041
4,2001-2010,presence,80,0.2054441889309562
4,2001-2010,presence,81,0.20653838655721043
4,2001-2010,presence,82,0.19973904142148374
4,2001-2010,presence,83,0.2032635612164691
4,2001-2010,presence,84,0.2033865471168551
4,2001-2010,presence,85,0.20445781119377837
4,2001-2010,presence,86,0.2046291999582361
4,2001-2010,presence,87,0.2022396485728202
4,2001-2010,presence,88,0.2034149629126927
4,2001-2010,presence,89,0.2022450834979259
4,2001-2010,presence,90,0.2033915884543271
4,2001-2010,presence,91,0.2035827831729868
4,2001-2010,presence,92,0.20341745248592635
4,2001-2010,presence,93,0.20071104583361032
4,2001-2010,presence,94,0.20471176031500202
4,2001-2010,presence,95,0.20259894142596122
4,2001-2010,presence,96,0.20338160614831347
4,2001-2010,presence,97,0.2023338292282075
4,2001-2010,presence,98,0.2024879305986621
4,2001-2010,presence,99,0.20545904596253994
4,2001-2010,presence,100,0.20281704056673458
4,2001-2010,presence,101,0.20495078274933395
4,2001-2010,presence,102,0.20228956502413686
4,2001-2010,presence,103,0.20167301879332022
4,2001-2010,presence,104,0.20217477468270958
4,2001-2010,presence,105,0.20318993749477385
4,2001-2010,presence,106,0.20334798059396134
4,2001-2010,presence,107,0.20325285312097657
4,2001-2010,presence,108,0.20266556927948612
4,2001-2010,presence,109,0.20103997870174878
4,2001-2010,presence,110,0.20365810231142298
4,2001-2010,presence,111,0.2036873709047518
4,2001-2010,presence,112,0.20368900551934674
4,2001-2010,presence,113,0.20499600298228052
4,2001-2010,presence,114,0.20449979838319135
4,2001-2010,presence,115,0.20018049065755442
4,2001-2010,presence,116,0.20359248353399795
4,2001-2010,presence,117,0.20190455774211294
4,2001-2010,presence,118,0.20077169965581992
4,2001-2010,presence,119,0.20038176409969535
4,2001-2010,presence,120,0.20404490258539862
4,2001-2010,presence,121,0.20199715840683197
4,2001-2010,presence,122,0.20213054014441098
4,2001-2010,presence,123,0.19979108158247738
4,2001-2010,presence,124,0.20319150589382445
4,2001-2010,presence,125,0.20177785087716346
4,2001-2010,presence,126,0.2038853201652372
4,2001-2010,presence,127,0.20198968270041576
4,2001-2010,presence,128,0.20065424242783175
4,2001-2010,presence,129,0.20438682487438883
4,2001-2010,presence,130,0.2032078180696304
4,2001-2010,presence,131,0.2028639769299651
4,2001-2010,presence,132,0.20381544596459317
4,2001-2010,presence,133,0.2043256497750077
4,2001-2010,presence,134,0.20295583979269807
4,2001-2010,presence,135,0.20497814906830686
4,2001-2010,presence,136,0.2054816629472389
4,2001-2010,presence,137,0.2033759155253198
4,2001-2010,presence,138,0.2064932417160509
4,2001-2010,presence,139,0.20198330013705662
4,2001-2010,presence,140,0.20357127187704746
4,2001-2010,presence,141,0.202478615734083
4,2001-2010,presence,142,0.2055642356533194
4,2001-2010,presence,143,0.20241937116287553
4,2001-2010,presence,144,0.20081756336958081
4,2001-2010,presence,145,0.20170750220029257
4,2001-2010,presence,146,0.20167208474736986
4,2001-2010,presence,147,0.20042963268911715
4,2001-2010,presence,148,0.20163467257680867
4,2001-2010,presence,149,0.20015313542371227
4,2001-2010,presence,150,0.20421539607742234
4,2001-2010,presence,151,0.20281866799613069
4,2001-2010,presence,152,0.20187680810760944
4,2001-2010,presence,153,0.2028455244011695
4,2001-2010,presence,154,0.20181345091286196
4,2001-2010,presence,155,0.20479523969383048
4,2001-2010,presence,156,0.2020816318803037
4,2001-2010,presence,157,0.2032951082881586
4,2001-2010,presence,158,0.20132574472610826
4,2001-2010,presence,159,0.205720669490158
4,2001-2010,presence,160,0.2021205956204794
4,2001-2010,presence,161,0.2008940016612234
4,2001-2010,presence,162,0.20411479186213027
4,2001-2010,presence,163,0.20210847699225198
4,2001-2010,presence,164,0.2032156015639154
4,2001-2010,presence,165,0.20203570414121041
4,2001-2010,presence,166,0.20395748143533124
4,2001-2010,presence,167,0.2020120782404104
4,2001-2010,presence,168,0.20573022257155696
4,2001-2010,presence,169,0.20160509770009874
4,2001-2010,presence,170,0.20338695922972214
4,2001-2010,presence,171,0.20176709504880283
4,2001-2010,presence,172,0.2014320262547634
4,2001-2010,presence,173,0.2010235597587969
4,2001-2010,presence,174,0.20336789403345473
4,2001-2010,presence,175,0.2037810518851767
4,2001-2010,presence,176,0.2017895885286974
4,2001-2010,presence,177,0.20044797358977226
4,2001-2010,presence,178,0.2041049191447938
4,2001-2010,presence,179,0.20306213518879376
4,2001-2010,presence,180,0.2067071853820467
4,2001-2010,presence,181,0.2072451417774088
4,2001-2010,presence,182,0.20286266191429028
4,2001-2010,presence,183,0.20431980834745953
4,2001-2010,presence,184,0.20472418870202025
4,2001-2010,presence,185,0.20309581582947048
4,2001-2010,presence,186,0.2009678710115177
4,2001-2010,presence,187,0.2027575626853054
4,2001-2010,presence,188,0.2022040167467455
4,2001-2010,presence,189,0.2023887865605243
4,2001-2010,presence,190,0.2035229947635219
4,2001-2010,presence,191,0.20234513539815732
4,2001-2010,presence,192,0.20387743939552427
4,2001-2010,presence,193,0.2010729810267694
4,2001-2010,presence,194,0.2065692761140557
4,2001-2010,presence,195,0.20162364545637013
4,2001-2010,presence,196,0.2032223312350523
4,2001-2010,presence,197,0.2040674586915289
4,2001-2010,presence,198,0.203829061004567
4,2001-2010,presence,199,0.20742858011789755
4,2001-2010,presence,200,0.20287370305894675
4,2001-2010,presence,201,0.20461679196633425
4,2001-2010,presence,202,0.20215869746943083
4,2001-2010,presence,203,0.20305727661981499
4,2001-2010,presence,204,0.2017384391293154
4,2001-2010,presence,205,0.20110756736569055
4,2001-2010,presence,206,0.2047818544446933
4,2001-2010,presence,207,0.20388352722327113
4,2001-2010,presence,208,0.19949631120996983
4,2001-2010,presence,209,0.20334362556274518
4,2001-2010,presence,210,0.20296060472196584
4,2001-2010,presence,211,0.20127147808409937
4,2001-2010,presence,212,0.20204382590285216
4,2001-2010,presence,213,0.20098501527260879
4,2001-2010,presence,214,0.201670274302215
4,2001-2010,presence,215,0.20402610125117335
4,2001-2010,presence,216,0.20189057977850872
4,2001-2010,presence,217,0.20198191012062064
4,2001-2010,presence,218,0.20197890651001618
4,2001-2010,presence,219,0.20197154390086564
4,2001-2010,presence,220,0.20286081220591654
4,2001-2010,presence,221,0.20150264840757776
4,2001-2010,presence,222,0.20149550941512193
4,2001-2010,presence,223,0.20405199794574466
4,2001-2010,presence,224,0.20326068813721893
4,2001-2010,presence,225,0.20374588882962683
4,2001-2010,presence,226,0.203612747462211
4,2001-2010,presence,227,0.2039606796361353
4,2001-2010,presence,228,0.20625413152698274
4,2001-2010,presence,229,0.20449915036648647
4,2001-2010,presence,230,0.2041695236666036
4,2001-2010,presence,231,0.20219146153625114
4,2001-2010,presence,232,0.2019207199940841
4,2001-2010,presence,233,0.2043935747599828
4,2001-2010,presence,234,0.2030543655760415
4,2001-2010,presence,235,0.20149909648927822
4,2001-2010,presence,236,0.20155274546808485
4,2001-2010,presence,237,0.20317440852536156
4,2001-2010,presence,238,0.202826244373955
4,2001-2010,presence,239,0.20093049247820138
4,2001-2010,presence,240,0.2030051875119474
4,2001-2010,presence,241,0.20120719671259035
4,2001-2010,presence,242,0.20194394869439794
4,2001-2010,presence,243,0.20236295587147635
4,2001-2010,presence,244,0.20265476648150918
4,2001-2010,presence,245,0.2015781087414319
4,2001-2010,presence,246,0.20366130260352147
4,2001-2010,presence,247,0.20344282204423417
4,2001-2010,presence,248,0.2016995295955266
4,2001-2010,presence,249,0.2030428803758151
4,2001-2010,presence,250,0.20167153614516786
4,2001-2010,presence,251,0.20084701855252723
4,2001-2010,presence,252,0.20364444122934844
4,2001-2010,presence,253,0.20435005687635424
4,2001-2010,presence,254,0.20229566445553313
4,2001-2010,presence,255,0.20247644326455452
4,2001-2010,presence,256,0.20104999812730712
4,2001-2010,presence,257,0.20292581337648008
4,2001-2010,presence,258,0.20428578739580938
4,2001-2010,presence,259,0.20485113976869107
4,2001-2010,presence,260,0.20273822376581252
4,2001-2010,presence,261,0.2040879651904297
4,2001-2010,presence,262,0.20269550008978374
4,2001-2010,presence,263,0.20438596048175547
4,2001-2010,presence,264,0.20479741029780976
4,2001-2010,presence,265,0.20277422336620038
4,2001-2010,presence,266,0.20589390272487448
4,2001-2010,presence,267,0.20254208666390155
4,2001-2010,presence,268,0.201468216819777
4,2001-2010,presence,269,0.20295578158282793
4,2001-2010,presence,270,0.20058614733179972
4,2001-2010,presence,271,0.2054169714941314
4,2001-2010,presence,272,0.20304999936397936
4,2001-2010,presence,273,0.20160177929984605
4,2001-2010,presence,274,0.2006383880112524
4,2001-2010,presence,275,0.20307880578338028
4,2001-2010,presence,276,0.20207911878986695
4,2001-2010,presence,277,0.2016989500190159
4,2001-2010,presence,278,0.20437379594352492
4,2001-2010,presence,279,0.20174646833925186
4,2001-2010,presence,280,0.20317846722978603
4,2001-2010,presence,281,0.2039791345972667
4,2001-2010,presence,282,0.20472052659562098
4,2001-2010,presence,283,0.20263272536528826
4,2001-2010,presence,284,0.20315134892955175
4,2001-2010,presence,285,0.20331693335496107
4,2001-2010,presence,286,0.20168669108037554
4,2001-2010,presence,287,0.20532918562363217
4,2001-2010,presence,288,0.20212301199982283
4,2001-2010,presence,289,0.20252495659795075
4,2001-2010,presence,290,0.201232982689263
4,2001-2010,presence,291,0.20232847279577768
4,2001-2010,presence,292,0.20466982784775312
4,2001-2010,presence,293,0.20334807225004012
4,2001-2010,presence,294,0.20240192719611494
4,2001-2010,presence,295,0.2025947339987172
4,2001-2010,presence,296,0.2049589131107364
4,2001-2010,presence,297,0.20345383131653047
4,2001-2010,presence,298,0.20203647705719782
4,2001-2010,presence,299,0.2016789518823522
4,2001-2010,presence,300,0.20258868483446418
4,2001-2010,presence,301,0.20081900366731711
4,2001-2010,presence,302,0.20634252265898828
4,2001-2010,presence,303,0.20116174020855013
4,2001-2010,presence,304,0.20229540368819698
4,2001-2010,presence,305,0.20217317203214963
4,2001-2010,presence,306,0.20178796615434855
4,2001-2010,presence,307,0.20326643321155902
4,2001-2010,presence,308,0.20102328215452459
4,2001-2010,presence,309,0.202996919088924
4,2001-2010,presence,310,0.2032362416340714
4,2001-2010,presence,311,0.20201441969285033
4,2001-2010,presence,312,0.2007058305006004
4,2001-2010,presence,313,0.20487629351971218
4,2001-2010,presence,314,0.2026020183304735
4,2001-2010,presence,315,0.2025171717004395
4,2001-2010,presence,316,0.20450270772551568
4,2001-2010,presence,317,0.20484267128055672
4,2001-2010,presence,318,0.20406734956732794
4,2001-2010,presence,319,0.20138115389577338
4,2001-2010,presence,320,0.20124003686535125
4,2001-2010,presence,321,0.20341972315365797
4,2001-2010,presence,322,0.2056638781458415
4,2001-2010,presence,323,0.2046656781330023
4,2001-2010,presence,324,0.2034988749124487
4,2001-2010,presence,325,0.20506140400249842
4,2001-2010,presence,326,0.20056883056413666
4,2001-2010,presence,327,0.20635760741600187
4,2001-2010,presence,328,0.20210689398560355
4,2001-2010,presence,329,0.2056383641347078
4,2001-2010,presence,330,0.20184082088310687
4,2001-2010,presence,331,0.20340278877494714
4,2001-2010,presence,332,0.2008076247433344
4,2001-2010,presence,333,0.20279183831891937
4,2001-2010,presence,334,0.20326070436614277
4,2001-2010,presence,335,0.20240583513618782
4,2001-2010,presence,336,0.20153223504201004
4,2001-2010,presence,337,0.20424929759968968
4,2001-2010,presence,338,0.20649290173754234
4,2001-2010,presence,339,0.20451444269544203
4,2001-2010,presence,340,0.2016478277000529
4,2001-2010,presence,341,0.20469993283124852
4,2001-2010,presence,342,0.20415675249164691
4,2001-2010,presence,343,0.20058104575489916
4,2001-2010,presence,344,0.20272088772090374
4,2001-2010,presence,345,0.20386362537650138
4,2001-2010,presence,346,0.2033223564632614
4,2001-2010,presence,347,0.20184267143432963
4,2001-2010,presence,348,0.20195468830400656
4,2001-2010,presence,349,0.20343546902432727
4,2001-2010,presence,350,0.20105222968766726
4,2001-2010,presence,351,0.20427284991137676
4,2001-2010,presence,352,0.20290395917893006
4,2001-2010,presence,353,0.20428461758190508
4,2001-2010,presence,354,0.20358070365179595
4,2001-2010,presence,355,0.20120464891369771
4,2001-2010,presence,356,0.2012541756034737
4,2001-2010,presence,357,0.20311423361224898
4,2001-2010,presence,358,0.20335585024176545
