member,period_end,prior_breadth,breadth,n_added,retained_fraction,displacement_portfolio,displacement,null_displacement_mean,null_displacement_p05,delta_vs_null
Argentina,1998,9,11,2,0.8181818181818182,0.09504132231404959,0.5227272727272727,0.5986186330066147,0.4875,-0.07589136027934196
Australia,1998,14,15,2,0.8666666666666667,0.06553030303030302,0.4914772727272727,0.5354287917317074,0.4164583333333334,-0.043951519004434725
Belgium,1998,6,6,0,1.0,0.0,,,,
Brazil,1998,10,11,1,0.9090909090909091,0.03977272727272727,0.4375,0.5868846745928709,0.4375,-0.14938467459287086
Bulgaria,1998,4,4,0,1.0,0.0,,,,
CCAMLR,1998,3,3,0,1.0,0.0,,,,
COMNAP,1998,6,7,3,0.5714285714285714,0.22727272727272727,0.5303030303030303,0.6378964343972457,0.5512121212121213,-0.10759340409421547
Canada,1998,2,2,0,1.0,0.0,,,,
Chile,1998,11,11,0,1.0,0.0,,,,
China,1998,3,4,1,0.75,0.12,0.48,0.6613094289753519,0.48,-0.18130942897535196
Denmark,1998,1,1,0,1.0,0.0,,,,
Ecuador,1998,3,3,0,1.0,0.0,,,,
Finland,1998,3,3,0,1.0,0.0,,,,
France,1998,7,7,0,1.0,0.0,,,,
Germany,1998,5,6,1,0.8333333333333334,0.10606060606060606,0.6363636363636364,0.6343815454642506,0.48,0.0019820908993857245
Greece,1998,1,2,1,0.5,0.22413793103448276,0.4482758620689655,0.7696551724137932,0.5172413793103448,-0.3213793103448277
IAATO,1998,8,7,1,0.8571428571428571,0.08403361344537816,0.5882352941176471,0.6274402776825325,0.5,-0.03920498356488544
IHO,1998,2,2,0,1.0,0.0,,,,
IOC,1998,1,2,1,0.5,0.3793103448275862,0.7586206896551724,0.7727303592958765,0.6,-0.014109669640704148
IUCN,1998,8,10,2,0.8,0.09466666666666666,0.47333333333333333,0.6011149945051568,0.4685176282051282,-0.1277816611718235
India,1998,1,2,1,0.5,0.22413793103448276,0.4482758620689655,0.7625862068965517,0.48275862068965514,-0.31431034482758613
Italy,1998,8,8,1,0.875,0.06578947368421054,0.5263157894736843,0.625140218954207,0.4375,-0.09882442948052272
Japan,1998,7,8,1,0.875,0.0875,0.7,0.6305108658582796,0.44999999999999996,0.06948913414172031
Korea (ROK),1998,6,6,0,1.0,0.0,,,,
Netherlands,1998,5,7,2,0.7142857142857143,0.17032967032967034,0.5961538461538461,0.6358875,0.5092290008841732,-0.039733653846153905
New Zealand,1998,10,10,2,0.8,0.1456730769230769,0.7283653846153846,0.591451453933997,0.459296984709003,0.13691393068138757
Norway,1998,5,12,8,0.3333333333333333,0.3967151269782849,0.5950726904674273,0.6181268290277478,0.5607542931584447,-0.02305413856032057
Peru,1998,7,11,4,0.6363636363636364,0.21607755880483157,0.5942132867132868,0.6904887705853985,0.6022915919020128,-0.09627548387211171
Poland,1998,1,1,0,1.0,0.0,,,,
Russian Federation,1998,7,9,2,0.7777777777777778,0.11351851851851852,0.5108333333333334,0.6424049295825344,0.5080971659919028,-0.131571596249201
SCAR,1998,7,8,1,0.875,0.056249999999999994,0.44999999999999996,0.6247786353756916,0.375,-0.1747786353756916
Slovakia,1998,1,1,0,1.0,0.0,,,,
South Africa,1998,5,5,0,1.0,0.0,,,,
Spain,1998,1,1,0,1.0,0.0,,,,
Sweden,1998,3,3,0,1.0,0.0,,,,
Switzerland,1998,1,1,0,1.0,0.0,,,,
UNEP,1998,3,3,0,1.0,0.0,,,,
United Kingdom,1998,8,11,3,0.7272727272727273,0.15914388641661367,0.5835275835275836,0.6054680791291552,0.501840806252571,-0.02194049560157163
United States,1998,7,10,3,0.7,0.1839795413298136,0.6132651377660453,0.6176537638448109,0.5087023249738767,-0.004388626078765556
Uruguay,1998,7,8,1,0.875,0.0646551724137931,0.5172413793103448,0.6496885006207629,0.4545454545454546,-0.13244712131041814
WMO,1998,6,6,0,1.0,0.0,,,,
ASOC,1999,7,8,3,0.625,0.21073529411764705,0.5619607843137254,0.6407332251954716,0.5466206896551725,-0.07877244088174618
Argentina,1999,11,9,1,0.8888888888888888,0.053639846743295014,0.48275862068965514,0.5951369571747067,0.4375,-0.11237833648505158
Australia,1999,15,11,0,1.0,0.0,,,,
Belgium,1999,6,5,1,0.8,0.1,0.5,0.6499436685863157,0.4482758620689655,-0.1499436685863157
Brazil,1999,11,12,1,0.9166666666666666,0.043333333333333335,0.52,0.598336090066476,0.3846153846153846,-0.07833609006647602
Bulgaria,1999,4,5,1,0.8,0.07692307692307691,0.3846153846153846,0.7130745157141709,0.4545454545454546,-0.3284591310987863
CCAMLR,1999,3,3,0,1.0,0.0,,,,
COMNAP,1999,7,9,3,0.6666666666666666,0.1799670917317976,0.5399012751953928,0.6554193184151174,0.5756993006993006,-0.11551804321972459
Canada,1999,2,4,2,0.5,0.3017241379310345,0.603448275862069,0.6988344827586207,0.5513448275862068,-0.09538620689655175
Chile,1999,11,11,1,0.9090909090909091,0.061818181818181814,0.6799999999999999,0.6289772815864254,0.4375,0.05102271841357453
China,1999,4,4,1,0.75,0.13793103448275862,0.5517241379310345,0.6601726095405609,0.499,-0.10844847160952642
Denmark,1999,1,1,1,0.0,0.6551724137931034,0.6551724137931034,0.7667241379310344,0.5172413793103448,-0.11155172413793102
Ecuador,1999,3,5,2,0.6,0.2143448275862069,0.5358620689655172,0.6975334685598378,0.56,-0.16167139959432053
Finland,1999,3,3,0,1.0,0.0,,,,
France,1999,7,6,2,0.6666666666666666,0.1818181818181818,0.5454545454545454,0.5918413315850816,0.4839423076923076,-0.04638678613053615
Germany,1999,6,9,4,0.5555555555555556,0.26068965517241377,0.586551724137931,0.6228490973509516,0.5439437386569873,-0.03629737321302062
Greece,1999,2,2,0,1.0,0.0,,,,
IAATO,1999,7,8,1,0.875,0.056249999999999994,0.44999999999999996,0.6307036096532199,0.46955882352941175,-0.18070360965321997
IHO,1999,2,2,0,1.0,0.0,,,,
IMO,1999,1,2,1,0.5,0.29411764705882354,0.5882352941176471,0.7593300605305515,0.6153846153846154,-0.17109476641290444
IOC,1999,2,2,0,1.0,0.0,,,,
IUCN,1999,10,9,0,1.0,0.0,,,,
India,1999,2,4,2,0.5,0.2586206896551724,0.5172413793103448,0.737960875331565,0.577553050397878,-0.2207194960212202
Italy,1999,8,11,3,0.7272727272727273,0.13793103448275862,0.5057471264367815,0.6278586524940547,0.5439246533109964,-0.12211152605727316
Japan,1999,8,9,5,0.4444444444444444,0.30390288829944,0.547025198938992,0.6158757649821444,0.5483166666666667,-0.06885056604315232
Korea (ROK),1999,6,6,1,0.8333333333333334,0.09027777777777779,0.5416666666666667,0.6393789441582224,0.48275862068965514,-0.09771227749155564
Netherlands,1999,7,7,0,1.0,0.0,,,,
New Zealand,1999,10,12,2,0.8333333333333334,0.08333333333333333,0.5,0.5872931543230798,0.4856932773109244,-0.08729315432307982
Norway,1999,12,14,3,0.7857142857142857,0.10131151742993849,0.472787081339713,0.5731927024011242,0.4877919466154761,-0.10040562106141121
Peru,1999,11,11,2,0.8181818181818182,0.09711229946524065,0.5341176470588236,0.6394488586624223,0.5164271390374332,-0.1053312116035987
Poland,1999,1,1,0,1.0,0.0,,,,
Russian Federation,1999,9,8,1,0.875,0.07,0.56,0.6367535309784695,0.4545454545454546,-0.07675353097846949
SCAR,1999,8,10,2,0.8,0.12692307692307692,0.6346153846153846,0.6215260604433732,0.5,0.013089324172011363
Slovakia,1999,1,1,0,1.0,0.0,,,,
South Africa,1999,5,5,1,0.8,0.096,0.48,0.6444810344827586,0.48,-0.16448103448275864
Spain,1999,1,2,1,0.5,0.2586206896551724,0.5172413793103448,0.7741379310344827,0.5172413793103448,-0.25689655172413794
Sweden,1999,3,3,1,0.6666666666666666,0.27999999999999997,0.84,0.6590642468239564,0.48,0.1809357531760436
UNEP,1999,3,4,1,0.75,0.11206896551724138,0.4482758620689655,0.711467032967033,0.5365384615384615,-0.26319117089806743
Ukraine,1999,1,1,0,1.0,0.0,,,,
United Kingdom,1999,11,14,5,0.6428571428571429,0.1788194893341952,0.5006945701357466,0.5745993626300038,0.5211296703296704,-0.07390479249425719
United States,1999,10,10,0,1.0,0.0,,,,
Uruguay,1999,8,9,2,0.7777777777777778,0.1111111111111111,0.5,0.6238874553636197,0.5,-0.12388745536361967
WMO,1999,6,5,0,1.0,0.0,,,,
ASOC,2000,8,8,1,0.875,0.07211538461538461,0.5769230769230769,0.6271402761032071,0.5,-0.050217199180130234
Argentina,2000,9,7,0,1.0,0.0,,,,
Australia,2000,11,10,0,1.0,0.0,,,,
Belgium,2000,5,5,0,1.0,0.0,,,,
Brazil,2000,12,11,0,1.0,0.0,,,,
Bulgaria,2000,5,5,1,0.8,0.096,0.48,0.716231880475846,0.5,-0.23623188047584598
CCAMLR,2000,3,3,0,1.0,0.0,,,,
COMNAP,2000,9,9,0,1.0,0.0,,,,
Canada,2000,4,4,0,1.0,0.0,,,,
Chile,2000,11,11,0,1.0,0.0,,,,
China,2000,4,5,1,0.8,0.096,0.48,0.6777965079882929,0.48,-0.19779650798829296
Denmark,2000,1,1,0,1.0,0.0,,,,
Ecuador,2000,5,4,0,1.0,0.0,,,,
Finland,2000,3,3,0,1.0,0.0,,,,
France,2000,6,6,1,0.8333333333333334,0.07471264367816093,0.4482758620689655,0.6259839327414872,0.45423197492163014,-0.1777080706725217
Germany,2000,9,8,0,1.0,0.0,,,,
Greece,2000,2,2,0,1.0,0.0,,,,
IAATO,2000,8,8,0,1.0,0.0,,,,
IHO,2000,2,2,0,1.0,0.0,,,,
IMO,2000,2,2,0,1.0,0.0,,,,
IOC,2000,2,2,0,1.0,0.0,,,,
IUCN,2000,9,9,0,1.0,0.0,,,,
India,2000,4,4,0,1.0,0.0,,,,
Italy,2000,11,10,0,1.0,0.0,,,,
Japan,2000,9,8,1,0.875,0.06,0.48,0.5900730494777454,0.4375,-0.11007304947774543
Korea (ROK),2000,6,4,1,0.75,0.125,0.5,0.6618365482134498,0.44999999999999996,-0.16183654821344984
Netherlands,2000,7,6,0,1.0,0.0,,,,
New Zealand,2000,12,11,0,1.0,0.0,,,,
Norway,2000,14,15,1,0.9333333333333333,0.032,0.48,0.5648641244386908,0.4,-0.08486412443869085
Peru,2000,11,11,1,0.9090909090909091,0.053719008264462804,0.5909090909090908,0.6274581251370245,0.47058823529411764,-0.03654903422793365
Poland,2000,1,1,0,1.0,0.0,,,,
Russian Federation,2000,8,7,0,1.0,0.0,,,,
SCAR,2000,10,9,0,1.0,0.0,,,,
Slovakia,2000,1,1,0,1.0,0.0,,,,
South Africa,2000,5,4,0,1.0,0.0,,,,
Spain,2000,2,2,0,1.0,0.0,,,,
Sweden,2000,3,3,0,1.0,0.0,,,,
UNEP,2000,4,2,0,1.0,0.0,,,,
Ukraine,2000,1,1,0,1.0,0.0,,,,
United Kingdom,2000,14,13,0,1.0,0.0,,,,
United States,2000,10,9,0,1.0,0.0,,,,
Uruguay,2000,9,9,0,1.0,0.0,,,,
WMO,2000,5,5,0,1.0,0.0,,,,
WTO,2000,1,1,0,1.0,0.0,,,,
ASOC,2001,8,8,2,0.75,0.12818181818181817,0.5127272727272727,0.6246528775821879,0.5225524475524476,-0.1119256048549152
Argentina,2001,7,9,2,0.7777777777777778,0.14305555555555557,0.64375,0.6295242597023897,0.5,0.014225740297610368
Australia,2001,10,9,2,0.7777777777777778,0.09722222222222222,0.4375,0.5824934952978056,0.4647613636363636,-0.14499349529780559
Belgium,2001,5,4,1,0.75,0.14473684210526316,0.5789473684210527,0.6358612062993055,0.45423197492163014,-0.05691383787825288
Brazil,2001,11,8,2,0.75,0.1353448275862069,0.5413793103448276,0.601119308401911,0.4734872347480106,-0.05973999805708341
Bulgaria,2001,5,6,1,0.8333333333333334,0.07471264367816093,0.4482758620689655,0.6761640603649224,0.4545454545454546,-0.22788819829595686
CCAMLR,2001,3,2,0,1.0,0.0,,,,
COMNAP,2001,9,8,0,1.0,0.0,,,,
Canada,2001,4,3,0,1.0,0.0,,,,
Chile,2001,11,10,2,0.8,0.09575,0.47875,0.6276068000004693,0.49976470588235294,-0.1488568000004693
China,2001,5,5,0,1.0,0.0,,,,
Denmark,2001,1,1,0,1.0,0.0,,,,
Ecuador,2001,4,4,0,1.0,0.0,,,,
Finland,2001,3,3,0,1.0,0.0,,,,
France,2001,6,4,0,1.0,0.0,,,,
Germany,2001,8,10,2,0.8,0.09545454545454546,0.4772727272727273,0.6305310225923442,0.5392058823529412,-0.15325829531961688
Greece,2001,2,2,0,1.0,0.0,,,,
IAATO,2001,8,8,2,0.75,0.13849431818181818,0.5539772727272727,0.635123887353572,0.525495337995338,-0.08114661462629924
IHO,2001,2,1,0,1.0,0.0,,,,
IMO,2001,2,2,0,1.0,0.0,,,,
IOC,2001,2,1,0,1.0,0.0,,,,
IUCN,2001,9,7,0,1.0,0.0,,,,
India,2001,4,5,1,0.8,0.14482758620689656,0.7241379310344828,0.7068329334458645,0.4545454545454546,0.017304997588618254
Italy,2001,10,8,2,0.75,0.1375,0.55,0.6265758986798494,0.5082236842105263,-0.07657589867984937
Japan,2001,8,8,1,0.875,0.05681818181818182,0.4545454545454546,0.6092470659558227,0.4375,-0.1547016114103681
Korea (ROK),2001,4,4,0,1.0,0.0,,,,
Netherlands,2001,6,6,2,0.6666666666666666,0.15471264367816093,0.46413793103448275,0.6097307963821436,0.4964912280701755,-0.1455928653476608
New Zealand,2001,11,12,1,0.9166666666666666,0.03333333333333333,0.4,0.5692842415182412,0.39875000000000005,-0.16928424151824117
Norway,2001,15,11,0,1.0,0.0,,,,
Peru,2001,11,11,2,0.8181818181818182,0.1159090909090909,0.6375,0.6415743950735395,0.5272727272727273,-0.004074395073539572
Poland,2001,1,2,1,0.5,0.43103448275862066,0.8620689655172413,0.78,0.5172413793103448,0.0820689655172413
Russian Federation,2001,7,8,2,0.75,0.1477272727272727,0.5909090909090908,0.6387756128435281,0.5095000000000001,-0.0478665219344373
SCAR,2001,9,9,1,0.8888888888888888,0.07575757575757576,0.6818181818181819,0.5862750500860301,0.4,0.09554313173215179
South Africa,2001,4,4,0,1.0,0.0,,,,
Spain,2001,2,4,2,0.5,0.3,0.6,0.6904655172413793,0.5592068965517242,-0.0904655172413793
Sweden,2001,3,5,2,0.6,0.2,0.5,0.6611638752052545,0.5257142857142857,-0.16116387520525455
UNEP,2001,2,2,0,1.0,0.0,,,,
Ukraine,2001,1,1,0,1.0,0.0,,,,
United Kingdom,2001,13,14,3,0.7857142857142857,0.12303571428571429,0.5741666666666667,0.5732915911775258,0.48268906572354847,0.0008750754891408974
United States,2001,9,9,1,0.8888888888888888,0.05555555555555555,0.5,0.6057269225450006,0.44773706896551724,-0.1057269225450006
Uruguay,2001,9,10,2,0.8,0.10545454545454547,0.5272727272727273,0.6445690464098905,0.5135464190981432,-0.11729631913716321
WMO,2001,5,3,0,1.0,0.0,,,,
WTO,2001,1,1,0,1.0,0.0,,,,
ASOC,2002,8,8,3,0.625,0.22010489510489512,0.586946386946387,0.6002999075637007,0.5037780825496343,-0.013353520617313652
Argentina,2002,9,7,1,0.8571428571428571,0.08270676691729324,0.5789473684210527,0.600882024158895,0.48,-0.021934655737842368
Australia,2002,9,10,4,0.6,0.24076923076923076,0.6019230769230769,0.6014350147253862,0.5189006108833695,0.00048806219769070847
Belgium,2002,4,3,0,1.0,0.0,,,,
Brazil,2002,8,5,0,1.0,0.0,,,,
Bulgaria,2002,6,6,1,0.8333333333333334,0.0909090909090909,0.5454545454545454,0.6907407925407923,0.5,-0.14528624708624693
CCAMLR,2002,2,3,1,0.6666666666666666,0.25,0.75,0.7770369125127746,0.6,-0.027036912512774625
COMNAP,2002,8,8,1,0.875,0.07386363636363635,0.5909090909090908,0.6469964636303165,0.44999999999999996,-0.05608737272122566
Canada,2002,3,3,0,1.0,0.0,,,,
Chile,2002,10,11,2,0.8181818181818182,0.09893048128342247,0.5441176470588236,0.6022156201894792,0.4735576923076923,-0.05809797313065557
China,2002,5,6,1,0.8333333333333334,0.0909090909090909,0.5454545454545454,0.653875026950737,0.45423197492163014,-0.10842048149619155
Czechia,2002,1,2,1,0.5,0.24,0.48,0.704964938509766,0.5,-0.22496493850976607
Denmark,2002,1,1,0,1.0,0.0,,,,
Ecuador,2002,4,3,0,1.0,0.0,,,,
Finland,2002,3,4,1,0.75,0.16379310344827586,0.6551724137931034,0.6922514106583071,0.48,-0.03707899686520366
France,2002,4,5,2,0.6,0.21538461538461537,0.5384615384615384,0.628360738475076,0.5,-0.08989920001353757
Germany,2002,10,9,0,1.0,0.0,,,,
Greece,2002,2,2,0,1.0,0.0,,,,
IAATO,2002,8,6,1,0.8333333333333334,0.09803921568627451,0.5882352941176471,0.5952985434719368,0.3846153846153846,-0.007063249354289702
IHO,2002,1,1,0,1.0,0.0,,,,
IMO,2002,2,2,0,1.0,0.0,,,,
IUCN,2002,7,4,0,1.0,0.0,,,,
India,2002,5,6,1,0.8333333333333334,0.07291666666666667,0.4375,0.6692106127982903,0.4545454545454546,-0.2317106127982903
Italy,2002,8,9,3,0.6666666666666666,0.1813973063973064,0.5441919191919192,0.6317921649131268,0.5381006349971867,-0.08760024572120761
Japan,2002,8,8,1,0.875,0.04807692307692307,0.3846153846153846,0.6031462671100829,0.4375,-0.21853088249469832
Korea (ROK),2002,4,4,1,0.75,0.14,0.56,0.6941877763041555,0.48,-0.13418777630415546
Netherlands,2002,6,5,0,1.0,0.0,,,,
New Zealand,2002,12,11,2,0.8181818181818182,0.10029444239970556,0.5516194331983806,0.5795865374072477,0.47560096153846154,-0.027967104208867166
Norway,2002,11,12,2,0.8333333333333334,0.08189655172413793,0.49137931034482757,0.5663949653503413,0.4624688057040998,-0.07501565500551372
Peru,2002,11,11,1,0.9090909090909091,0.04363636363636363,0.48,0.6095581259880114,0.4375,-0.12955812598801142
Poland,2002,2,6,4,0.3333333333333333,0.3620689655172414,0.5431034482758621,0.6588324910211537,0.5596770004420867,-0.11572904274529161
Russian Federation,2002,8,8,1,0.875,0.06,0.48,0.6370276920830139,0.4545454545454546,-0.15702769208301393
SCAR,2002,9,12,4,0.6666666666666666,0.21144376456876457,0.6343312937062937,0.5872363424650062,0.5200320512820513,0.047094951241287486
South Africa,2002,4,3,0,1.0,0.0,,,,
Spain,2002,4,4,0,1.0,0.0,,,,
Sweden,2002,5,5,0,1.0,0.0,,,,
UNEP,2002,2,1,0,1.0,0.0,,,,
Ukraine,2002,1,3,2,0.3333333333333333,0.3867521367521367,0.5801282051282051,0.7927840959328029,0.5884455128205127,-0.2126558908045978
United Kingdom,2002,14,15,3,0.8,0.10784962406015038,0.5392481203007519,0.584798982744922,0.4972693972693973,-0.04555086244417017
United States,2002,9,7,0,1.0,0.0,,,,
Uruguay,2002,10,9,1,0.8888888888888888,0.0606060606060606,0.5454545454545454,0.6337581855895431,0.44999999999999996,-0.0883036401349977
WMO,2002,3,3,0,1.0,0.0,,,,
WTO,2002,1,1,0,1.0,0.0,,,,
ASOC,2003,8,11,3,0.7272727272727273,0.15471074380165287,0.5672727272727273,0.6043915822683064,0.5136363636363636,-0.0371188549955791
Argentina,2003,7,9,3,0.6666666666666666,0.19415306915306915,0.5824592074592074,0.6192853106839722,0.543058275058275,-0.03682610322476476
Australia,2003,10,11,2,0.8181818181818182,0.10072314049586777,0.5539772727272727,0.5774533943779433,0.46875,-0.02347612165067059
Belgium,2003,3,3,0,1.0,0.0,,,,
Brazil,2003,5,5,0,1.0,0.0,,,,
Bulgaria,2003,6,5,0,1.0,0.0,,,,
CCAMLR,2003,3,3,0,1.0,0.0,,,,
COMNAP,2003,8,8,1,0.875,0.07954545454545454,0.6363636363636364,0.6161221838906263,0.44999999999999996,0.020241452473010013
Canada,2003,3,3,0,1.0,0.0,,,,
Chile,2003,11,13,3,0.7692307692307693,0.11723372781065088,0.5080128205128205,0.6013772581566567,0.5052696078431372,-0.09336443764383617
China,2003,6,6,1,0.8333333333333334,0.10256410256410257,0.6153846153846154,0.6540494230414616,0.45423197492163014,-0.03866480765684621
Czechia,2003,2,3,1,0.6666666666666666,0.19696969696969693,0.5909090909090908,0.6715378345792138,0.5,-0.08062874367012296
Denmark,2003,1,1,0,1.0,0.0,,,,
Ecuador,2003,3,3,0,1.0,0.0,,,,
Estonia,2003,1,2,1,0.5,0.2272727272727273,0.4545454545454546,0.7063323218221583,0.56,-0.25178686727670374
Finland,2003,4,4,1,0.75,0.13,0.52,0.663301169950739,0.4545454545454546,-0.14330116995073894
France,2003,5,7,2,0.7142857142857143,0.17464114832535885,0.6112440191387559,0.6291234785214074,0.5136116152450091,-0.017879459382651453
Germany,2003,9,10,1,0.9,0.04482758620689655,0.4482758620689655,0.6299191933740909,0.48,-0.18164333130512533
Greece,2003,2,1,0,1.0,0.0,,,,
IAATO,2003,6,5,1,0.8,0.09,0.44999999999999996,0.6168570771689432,0.47058823529411764,-0.16685707716894327
IHO,2003,1,2,1,0.5,0.3,0.6,0.7718793304396752,0.6,-0.17187933043967518
IMO,2003,2,1,0,1.0,0.0,,,,
IUCN,2003,4,3,2,0.3333333333333333,0.35512820512820514,0.5326923076923077,0.6291121694926369,0.5127272727272727,-0.09641986180032924
India,2003,6,6,2,0.6666666666666666,0.17424242424242423,0.5227272727272727,0.6202773395721924,0.4995,-0.09755006684491974
Italy,2003,9,6,1,0.8333333333333334,0.07291666666666667,0.4375,0.615047106341934,0.4375,-0.17754710634193405
Japan,2003,8,10,2,0.8,0.10454545454545454,0.5227272727272727,0.6144313097859491,0.5,-0.09170403705867636
Korea (ROK),2003,4,5,1,0.8,0.09090909090909091,0.4545454545454546,0.6604623071423434,0.4545454545454546,-0.20591685259688886
Netherlands,2003,5,4,1,0.75,0.1477272727272727,0.5909090909090908,0.6553575763486006,0.5,-0.06444848543950976
New Zealand,2003,11,10,1,0.9,0.06875,0.6875,0.6083552422076162,0.4482758620689655,0.07914475779238384
Norway,2003,12,9,2,0.7777777777777778,0.11616161616161616,0.5227272727272727,0.5765990992624507,0.4659653092006033,-0.05387182653517797
Peru,2003,11,12,2,0.8333333333333334,0.09895833333333333,0.59375,0.622543551487168,0.505,-0.028793551487168
Poland,2003,6,7,1,0.8571428571428571,0.08035714285714286,0.5625,0.6486592838196286,0.47933333333333333,-0.08615928381962856
Romania,2003,3,3,0,1.0,0.0,,,,
Russian Federation,2003,8,10,3,0.7,0.19242424242424244,0.6414141414141414,0.6312497749791814,0.5353722747840395,0.010164366434959993
SCAR,2003,12,12,2,0.8333333333333334,0.10208333333333335,0.6125,0.5708645078987772,0.46920673076923075,0.04163549210122286
South Africa,2003,3,3,1,0.6666666666666666,0.14942528735632185,0.4482758620689655,0.7006059561128527,0.5,-0.2523300940438872
Spain,2003,4,8,4,0.5,0.3568965517241379,0.7137931034482758,0.6531452182832379,0.5492710446247464,0.06064788516503794
Sweden,2003,5,6,1,0.8333333333333334,0.07471264367816093,0.4482758620689655,0.6533744158478438,0.4482758620689655,-0.2050985537788783
UNEP,2003,1,2,1,0.5,0.3103448275862069,0.6206896551724138,0.7675862068965518,0.48275862068965514,-0.14689655172413796
Ukraine,2003,3,3,0,1.0,0.0,,,,
United Kingdom,2003,15,13,1,0.9230769230769231,0.038461538461538464,0.5,0.5534770636630904,0.375,-0.05347706366309035
United States,2003,7,5,1,0.8,0.10909090909090909,0.5454545454545454,0.609569999919745,0.4375,-0.06411545446519962
Uruguay,2003,9,8,2,0.75,0.13577586206896552,0.5431034482758621,0.6186475213347558,0.4912784090909091,-0.07554407305889366
WMO,2003,3,3,0,1.0,0.0,,,,
WTO,2003,1,1,0,1.0,0.0,,,,
ASOC,2004,11,12,2,0.8333333333333334,0.08416666666666667,0.505,0.5732705855736823,0.48761853448275866,-0.06827058557368226
Argentina,2004,9,8,1,0.875,0.0703125,0.5625,0.5924893516904433,0.45423197492163014,-0.029989351690443256
Australia,2004,11,11,1,0.9090909090909091,0.060606060606060615,0.6666666666666667,0.5628143800089807,0.43562500000000004,0.10385228665768609
Belgium,2004,3,4,2,0.5,0.23863636363636365,0.4772727272727273,0.650572997725736,0.5393416927899687,-0.17330027045300866
Brazil,2004,5,3,0,1.0,0.0,,,,
Bulgaria,2004,5,3,0,1.0,0.0,,,,
CCAMLR,2004,3,3,0,1.0,0.0,,,,
COMNAP,2004,8,7,1,0.8571428571428571,0.08571428571428572,0.6,0.6070052330218445,0.4545454545454546,-0.007005233021844526
Chile,2004,13,11,1,0.9090909090909091,0.04132231404958678,0.4545454545454546,0.5996155938031045,0.4375,-0.1450701392576499
China,2004,6,5,1,0.8,0.1,0.5,0.6586284851558177,0.45423197492163014,-0.15862848515581773
Czechia,2004,3,4,1,0.75,0.12,0.48,0.6721763363073708,0.5,-0.19217633630737085
Ecuador,2004,3,1,0,1.0,0.0,,,,
Estonia,2004,2,3,1,0.6666666666666666,0.16,0.48,0.6913064857707326,0.5,-0.21130648577073263
Finland,2004,4,5,2,0.6,0.1896551724137931,0.47413793103448276,0.6783080016332552,0.5448369905956113,-0.20417007059877246
France,2004,7,8,3,0.625,0.2296875,0.6124999999999999,0.6261532732215355,0.5206339712918661,-0.013653273221535533
Germany,2004,10,11,5,0.5454545454545454,0.2508703934244274,0.5519148655337404,0.626777233978434,0.5606306789701526,-0.07486236844469363
Greece,2004,1,1,0,1.0,0.0,,,,
IAATO,2004,5,5,1,0.8,0.13636363636363638,0.6818181818181819,0.6362717150665427,0.5,0.0455464667516392
IHO,2004,2,2,1,0.5,0.39473684210526316,0.7894736842105263,0.680875065889948,0.4545454545454546,0.10859861832057838
IUCN,2004,3,3,0,1.0,0.0,,,,
India,2004,6,6,2,0.6666666666666666,0.17027777777777778,0.5108333333333334,0.6370798149634698,0.526161858974359,-0.1262464816301364
Italy,2004,6,8,3,0.625,0.241349168073306,0.643597781528816,0.6374894154527014,0.5211061208906037,0.006108366076114535
Japan,2004,10,8,2,0.75,0.11603448275862069,0.46413793103448275,0.6299238932573779,0.4997485632183908,-0.1657859622228951
Korea (ROK),2004,5,5,2,0.6,0.2513157894736842,0.6282894736842105,0.6712662978204493,0.5394047186932849,-0.04297682413623882
Netherlands,2004,4,5,1,0.8,0.10909090909090909,0.5454545454545454,0.6881872921365314,0.48,-0.142732746681986
New Zealand,2004,10,12,3,0.75,0.14673659673659675,0.586946386946387,0.607392912961681,0.5343931623931625,-0.020446526015293953
Norway,2004,9,9,3,0.6666666666666666,0.20002913752913754,0.6000874125874126,0.6193290401993294,0.5139870689655173,-0.019241627611916834
Peru,2004,12,6,3,0.5,0.2340909090909091,0.4681818181818182,0.6118590486663615,0.5113309822361546,-0.14367723048454334
Poland,2004,7,7,1,0.8571428571428571,0.07142857142857142,0.5,0.6102056788039547,0.4375,-0.11020567880395471
Romania,2004,3,3,0,1.0,0.0,,,,
Russian Federation,2004,10,11,2,0.8181818181818182,0.10321678321678322,0.5676923076923077,0.6183762415043055,0.49961538461538463,-0.05068393381199776
SCAR,2004,12,10,0,1.0,0.0,,,,
South Africa,2004,3,6,4,0.3333333333333333,0.4386906197251024,0.6580359295876537,0.7197726368459126,0.6126808536291295,-0.06173670725825897
Spain,2004,8,8,1,0.875,0.078125,0.625,0.5956654293221991,0.4375,0.029334570677800875
Sweden,2004,6,5,1,0.8,0.08,0.4,0.6352991742875109,0.4,-0.2352991742875109
UNEP,2004,2,3,2,0.3333333333333333,0.4464609800362977,0.6696914700544465,0.6759247648902822,0.5480943738656987,-0.006233294835835679
Ukraine,2004,3,3,0,1.0,0.0,,,,
United Kingdom,2004,13,14,3,0.7857142857142857,0.13458646616541353,0.6280701754385966,0.5894817278754304,0.4931764705882353,0.03858844756316615
United States,2004,5,7,2,0.7142857142857143,0.16597402597402597,0.5809090909090909,0.6281466298560785,0.49,-0.04723753894698757
